ID,Sex,Age,HiQual,Work,MarStat,NumAdult,NumChild,Accom,Tenure,NumRooms,TVSet,Cable,Comp,HmIntnet,SleepHours,EmploymentHours,ComputingHours,ReadingHours,TVVideoHours,RadioMusicHours,Degree
16104,Male,52,O level or equivalent,Employed,Divorced/Separated,2,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,11.16666667,0,0.666666667,0,3.333333333,0,No University Degree
16106,Female,20,NVQ / SVQ,Employed,"Single, never married",2,0,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,11.16666667,0,0,0,2.166666667,0,No University Degree
16108,Male,20,GCSE/Vocational GCSE,Employed,"Single, never married",2,0,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,12.33333333,0,0,0,3.5,0,No University Degree
16110,Female,68,Nursing or other medical qualification not yet mentioned,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,10,Yes,Yes,Yes,Yes,8.166666667,0,0.666666667,1.833333333,1.166666667,0.666666667,No University Degree
16112,Male,63,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,10,Yes,Yes,Yes,Yes,6.666666667,12,0,0,0.666666667,0,University Degree
16114,Female,81,Don't know,Retired,Widowed,1,0,House or bungalow,Renter (Public),3,Yes,Yes,No,No,4,0,0,0,12.33333333,0,No University Degree
16116,Female,76,Nursing or other medical qualification not yet mentioned,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,7.5,0,1.5,1,2.333333333,0,No University Degree
16118,Male,74,Don't know,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,7,Yes,Yes,Yes,Yes,8,0,0,0.5,10.83333333,0.333333333,No University Degree
16120,Female,27,NVQ / SVQ,Not in empl.,"Single, never married",2,4,House or bungalow,Renter (Private),7,Yes,Yes,Yes,Yes,8,0,0,0,0.833333333,0,No University Degree
16122,Male,34,GCSE/Vocational GCSE,Employed,"Single, never married",2,4,House or bungalow,Renter (Private),7,Yes,Yes,Yes,Yes,2.333333333,0,2.333333333,0,2.5,0.333333333,No University Degree
16126,Male,80,Don't know,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Renter (Private),6,Yes,Yes,No,Yes,6.5,0,0,0,5,0,No University Degree
16128,Female,79,Don't know,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Renter (Private),6,Yes,Yes,No,Yes,8.666666667,0,0,0,1.833333333,0,No University Degree
16130,Male,37,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,1,Flat or maisonette,Renter (Private),3,Yes,Yes,Yes,Yes,10.5,0,2,1.333333333,0.833333333,0,University Degree
16132,Female,37,Other higher education qualification below degree level,Not in empl.,Married/Partnership/Cohabiting,2,1,Flat or maisonette,Renter (Private),3,Yes,Yes,Yes,Yes,9.333333333,0,2.166666667,2,0,0,No University Degree
16134,Female,35,"Degree level qualification incl. foundation degrees, graduat",Not in empl.,Married/Partnership/Cohabiting,2,1,Flat or maisonette,Renter (Private),3,Yes,Yes,Yes,Yes,9.166666667,0,1.166666667,1.5,1,0,University Degree
16136,Male,74,Any other professional/vocational/foreign qualifications,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,7.833333333,0,0.166666667,0,4.333333333,0,No University Degree
16138,Female,72,None of the above,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,No,Yes,Yes,6.333333333,0,0,0,2.833333333,0,No University Degree
16140,Female,60,"Degree level qualification incl. foundation degrees, graduat",Employed,Divorced/Separated,3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,10.5,0,1.5,0,1.166666667,0,University Degree
16142,Female,24, A level/GCE in Applied Subjects or equivalent,Employed,"Single, never married",3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,11.66666667,0,0,0,6.166666667,0,No University Degree
16144,Male,22, A level/GCE in Applied Subjects or equivalent,Employed,"Single, never married",3,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,11.16666667,0,0,0,5.833333333,0,No University Degree
16146,Female,47,Other higher education qualification below degree level,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,6.333333333,0,0,0,2.666666667,0,No University Degree
16148,Male,49,O level or equivalent,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,8.833333333,0.166666667,0,0,4.833333333,0,No University Degree
16154,Male,94,BTEC/BEC/TEC/EdExcel/LQL,Retired,Widowed,1,0,House or bungalow,Owner,4,Yes,No,Yes,Yes,7.166666667,0,1.166666667,0.166666667,4,0.333333333,No University Degree
16156,Female,25,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Renter (Private),5,No,No,Yes,Yes,9,0,0,0,1,0,University Degree
16158,Female,27,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Renter (Private),5,No,No,Yes,Yes,9,0,0,0,8,0,University Degree
16160,Female,25,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Renter (Private),5,No,No,Yes,Yes,14.33333333,0,0,0,4,0,University Degree
16162,Male,25,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Renter (Private),5,No,No,Yes,Yes,11.16666667,0,0,2,5.666666667,0,University Degree
16164,Male,41,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,4,Yes,No,Yes,Yes,11.66666667,0,2.333333333,0,1.5,0,University Degree
16166,Female,39,"Degree level qualification incl. foundation degrees, graduat",Not in empl.,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,4,Yes,No,Yes,Yes,10.5,0,0.666666667,0,0,0.333333333,University Degree
16170,Male,30,NVQ / SVQ,Employed,"Single, never married",1,0,Flat or maisonette,Renter (Private),2,Yes,Yes,Yes,Yes,7.833333333,8.666666667,0,0,1.5,0,No University Degree
16172,Female,50,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,2,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,7,8.833333333,0,0,0.833333333,0,University Degree
16174,Male,54,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,2,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,10.16666667,7.5,0,0,4,0,University Degree
16176,Female,20,"Degree level qualification incl. foundation degrees, graduat",Student,"Single, never married",3,2,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,8.333333333,0,0,0,0,0,University Degree
16180,Male,84,Item not applicable,NA,NA,3,2,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,8.166666667,0,0,1.166666667,3.333333333,0,No University Degree
16182,Male,72,HNC / HND,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,7.833333333,0,0.5,1,1,0,No University Degree
16184,Female,69,RSA/OCR,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,8.666666667,0,0,1,2.666666667,0.166666667,No University Degree
16186,Male,53,Any other professional/vocational/foreign qualifications,Employed,Married/Partnership/Cohabiting,2,1,Flat or maisonette,Owner,3,Yes,Yes,Yes,No,5.333333333,0,0,0,0.166666667,0,No University Degree
16188,Female,36,HNC / HND,Not in empl.,Married/Partnership/Cohabiting,2,1,Flat or maisonette,Owner,3,Yes,Yes,Yes,No,3.166666667,0.166666667,0.333333333,0,0.333333333,0,No University Degree
16190,Female,42,Other higher education qualification below degree level,Employed,"Single, never married",1,0,House or bungalow,Living Rent Free,4,Yes,No,Yes,Yes,3.166666667,0,0,0,0,0,No University Degree
16192,Female,57,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,5,Yes,No,Yes,Yes,7.833333333,6.666666667,0.5,0,0.833333333,0,University Degree
16194,Male,58,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,5,Yes,No,Yes,Yes,2.833333333,7.333333333,0.5,0,1.5,0,University Degree
16198,Female,46,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,6.5,5,0.166666667,0,0,0,University Degree
16200,Male,53,HNC / HND,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,5.833333333,8.5,0,0,2.833333333,0,No University Degree
16202,Male,59,HNC / HND,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,11.33333333,1.333333333,0,0,6.333333333,0,No University Degree
16204,Female,54,O level or equivalent,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,9,0,0,0.5,3.833333333,0,No University Degree
16208,Male,42,Don't know,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.333333333,9,0,0,1.166666667,0,No University Degree
16210,Female,42,Don't know,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.833333333,4.166666667,0,0,1.166666667,0,No University Degree
16214,Male,59,ONC / OND,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,5,Yes,No,No,Yes,9.333333333,4.166666667,0,0.833333333,1.5,0.166666667,No University Degree
16216,Female,60,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,5,Yes,No,No,Yes,6.333333333,4.333333333,0,0,3.166666667,0,No University Degree
16218,Female,79,Nursing or other medical qualification not yet mentioned,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,6.5,0,0,2,3,0,No University Degree
16220,Male,74,"Degree level qualification incl. foundation degrees, graduat",Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,3,Yes,Yes,Yes,Yes,5.333333333,2.333333333,0.166666667,0,7.166666667,0,University Degree
16222,Female,72,GCSE/Vocational GCSE,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,3,Yes,Yes,Yes,Yes,7.666666667,0,0,0.666666667,4.833333333,0.5,No University Degree
16224,Male,64,NVQ / SVQ,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,8.666666667,0,0,0.166666667,5,0,No University Degree
16226,Female,60, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,8.5,0,0.166666667,0.333333333,2.833333333,0,No University Degree
16228,Male,31,"Degree level qualification incl. foundation degrees, graduat",Employed,Divorced/Separated,1,0,Flat or maisonette,Renter (Private),2,Yes,Yes,Yes,Yes,8.5,7,0,0,0,0,University Degree
16230,Female,39,"Degree level qualification incl. foundation degrees, graduat",Employed,Divorced/Separated,1,0,Flat or maisonette,Renter (Public),2,Yes,Yes,Yes,Yes,7.833333333,9.333333333,0,0,1.5,0,University Degree
16232,Female,32,GCSE/Vocational GCSE,Unemployed,"Single, never married",1,3,House or bungalow,Renter (Public),4,Yes,No,Yes,Yes,7.166666667,0,0,0,2.333333333,0,No University Degree
16236,Male,41,None of the above,Employed,"Single, never married",1,0,House or bungalow,Renter (Private),4,Yes,Yes,No,Yes,10,0,0,0,1.666666667,0,No University Degree
16238,Female,90,Don t know,Retired,Widowed,1,0,House or bungalow,Renter (Public),3,Yes,No,No,No,12.83333333,0,0,0,9,0,No University Degree
16240,Male,47,None of the above,Employed,Married/Partnership/Cohabiting,2,0,Flat or maisonette,Renter (Public),2,Yes,Yes,Yes,Yes,14,0,0.5,0,5.833333333,0,No University Degree
16242,Female,39,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,2,0,Flat or maisonette,Renter (Public),2,Yes,Yes,Yes,Yes,13.33333333,0,0,0,6.166666667,0,No University Degree
16244,Male,37,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",4,0,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,16,0,0,0,5.833333333,0,University Degree
16246,Female,25,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,4,0,House or bungalow,Renter (Private),4,Yes,Yes,Yes,Yes,9.5,0,0,0,6.333333333,0,University Degree
16248,Female,65,"Degree level qualification incl. foundation degrees, graduat",Employed,NA,1,0,House or bungalow,Owner,3,Yes,No,Yes,Yes,9.333333333,0,1.5,0.833333333,0,0,University Degree
16250,Male,47, A level/GCE in Applied Subjects or equivalent,Employed,Married/Partnership/Cohabiting,2,0,House or bungalow,Renter (Public),4,Yes,Yes,Yes,Yes,7.333333333,1.5,0.166666667,0,0.333333333,0.5,No University Degree
16252,Female,41,NVQ / SVQ,Disabled,Married/Partnership/Cohabiting,2,0,House or bungalow,Renter (Public),4,Yes,Yes,Yes,Yes,4.666666667,0,0.166666667,0.333333333,0.666666667,0,No University Degree
16254,Female,19,BTEC/BEC/TEC/EdExcel/LQL,Student,"Single, never married",4,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,13,0.166666667,0,0.5,3,0,No University Degree
16256,Female,20,BTEC/BEC/TEC/EdExcel/LQL,Student,"Single, never married",4,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,9.5,6.333333333,0,0,0.166666667,0.166666667,No University Degree
16258,Male,20,Other higher education qualification below degree level,Employed,"Single, never married",4,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,8.5,8.333333333,0,0,1.833333333,1,No University Degree
16260,Male,19,"Degree level qualification incl. foundation degrees, graduat",Unemployed,"Single, never married",4,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.5,0,1.333333333,0,2.166666667,0,University Degree
16262,Female,54,NVQ / SVQ,Employed,Divorced/Separated,1,0,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,6.166666667,7.333333333,0,0.166666667,2.833333333,0,No University Degree
16264,Female,23,GNVQ / GSVQ,Disabled,"Single, never married",1,0,Flat or maisonette,Renter (Private),2,Yes,No,Yes,Yes,7.333333333,0,2.5,0,1.5,0,No University Degree
16266,Female,54,cse,Employed,Divorced/Separated,2,0,House or bungalow,Renter (Private),3,Yes,Yes,Yes,Yes,4.833333333,0,0,0,1.833333333,0.833333333,No University Degree
16268,Male,53,City and Guilds,Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,9,Yes,Yes,Yes,Yes,9.5,0,0,0,0,0,No University Degree
16270,Female,48,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,1,House or bungalow,Owner,9,Yes,Yes,Yes,Yes,11,0,0,0,2.666666667,0,University Degree
16276,Female,52,"Degree level qualification incl. foundation degrees, graduat",Employed,"Single, never married",2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.5,6.166666667,0.666666667,0,0,0,University Degree
16282,Male,20,Any other professional/vocational/foreign qualifications,Employed,"Single, never married",2,2,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,7.5,3,1.166666667,1,1.333333333,0,No University Degree
16284,Male,81,Any other professional/vocational/foreign qualifications,Retired,Widowed,1,0,Flat or maisonette,Renter (Public),2,Yes,No,No,No,9.5,0,0,0,10.5,0,No University Degree
16286,Female,59,Nursing or other medical qualification not yet mentioned,Retired,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,12,Yes,Yes,Yes,Yes,7.333333333,0,0,0.833333333,2.5,0,No University Degree
16288,Male,57,"Degree level qualification incl. foundation degrees, graduat",Employed,Married/Partnership/Cohabiting,3,0,House or bungalow,Owner,12,Yes,Yes,Yes,Yes,8,2.5,0.166666667,0.333333333,2.166666667,0,University Degree
16290,Female,90,Any other professional/vocational/foreign qualifications,Retired,Widowed,1,0,House or bungalow,Owner,3,Yes,No,No,No,10.83333333,0,0,0,3,0,No University Degree
16292,Male,39,"Degree level qualification incl. foundation degrees, graduat",Retired,"Single, never married",2,2,House or bungalow,Renter (Private),11,Yes,Yes,Yes,Yes,10,0,0,0,1.5,0,University Degree
16294,Male,53,Diploma in higher education,Employed,"Single, never married",2,2,House or bungalow,Renter (Private),11,Yes,Yes,Yes,Yes,13,0,0,0,1.5,0,No University Degree
16298,Female,19, A level/GCE in Applied Subjects or equivalent,Student,"Single, never married",4,0,Flat or maisonette,Renter (Private),5,Yes,No,Yes,Yes,8.833333333,2,0,0,0,0,No University Degree
16300,Male,50,NVQ / SVQ,Employed,Divorced/Separated,1,0,Flat or maisonette,Renter (Private),2,Yes,No,No,Yes,10.33333333,9.5,0.333333333,0,0.5,0,No University Degree
16302,Female,46,"Degree level qualification incl. foundation degrees, graduat",Not in empl.,Married/Partnership/Cohabiting,3,0,Flat or maisonette,Renter (Private),3,No,No,Yes,Yes,9,0,0,0,2.5,0,University Degree
16304,Male,35,Diploma in higher education,Employed,Married/Partnership/Cohabiting,3,0,Flat or maisonette,Renter (Private),3,No,No,Yes,Yes,8.333333333,9.5,0,0,0,0,No University Degree
16306,Male,61,None of the above,Employed,"Single, never married",1,0,Flat or maisonette,Renter (Public),1,Yes,Yes,No,No,7.666666667,0,0,0,1.166666667,0,No University Degree
16308,Female,63,O level or equivalent,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,7.5,0,0,0,1.333333333,0,No University Degree
16310,Male,72,HNC / HND,Retired,Married/Partnership/Cohabiting,2,0,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,7.666666667,0,0.666666667,0.166666667,2.166666667,0,No University Degree
16312,Female,70,None of the above,Retired,Widowed,1,0,House or bungalow,Owner,4,Yes,Yes,Yes,Yes,7.166666667,1,0,0,0.666666667,0,No University Degree
16314,Female,47,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,6.666666667,7.5,4.166666667,0.666666667,0,0,No University Degree
16316,Male,44,None of the above,Employed,Married/Partnership/Cohabiting,2,1,House or bungalow,Owner,5,Yes,Yes,Yes,Yes,5.5,9,0,0.833333333,5.333333333,0,No University Degree
16320,Male,56,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,11.5,0,0,1,4.666666667,0,No University Degree
16322,Female,45,NVQ / SVQ,Employed,Married/Partnership/Cohabiting,2,2,House or bungalow,Owner,6,Yes,Yes,Yes,Yes,9.166666667,0,0,0.166666667,2.5,0,No University Degree
